
Gurobi 11.0.2 (win64) logging started Fri Oct 18 16:25:27 2024

Set parameter LogFile to value "Z:\PyHub\PyHub_results\CM\Cluster_integration\Zeeland_ammonia\20241018162155_minE_refCO2tax-1\solver_log.txt"
Set parameter TimeLimit to value 345600
Set parameter MIPGap to value 0.01
Set parameter NodefileStart to value 60
Set parameter LPWarmStart to value 0
Gurobi Optimizer version 11.0.2 build v11.0.2rc0 (win64 - Windows Server 2019.0 (17763.2))

CPU model: QEMU Virtual CPU version 2.5+, instruction set [SSE2]
Thread count: 8 physical cores, 8 logical processors, using up to 8 threads

Optimize a model with 2435629 rows, 2345993 columns and 5642643 nonzeros
Model fingerprint: 0x2e55a1b9
Variable types: 2341183 continuous, 4810 integer (4810 binary)
Coefficient statistics:
  Matrix range     [2e-05, 1e+08]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 3e+08]
  RHS range        [1e+00, 1e+08]
Warning: Model contains large matrix coefficient range
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.
Presolve removed 2178573 rows and 2191890 columns
Presolve time: 3.91s
Presolved: 257056 rows, 154103 columns, 956792 nonzeros
Variable types: 149774 continuous, 4329 integer (4329 binary)
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  2949  1436 111765.762   30  509 111765.762 110335.420  1.28%  8650 178893s
  2950  1437 110335.420   60  509 111765.762 110335.420  1.28%  8647 178908s
  2951  1437 110335.420   88  506 111765.762 110335.420  1.28%  8644 178939s
  2952  1438 111765.762   66  508 111765.762 110335.420  1.28%  8641 178959s
  2953  1439 110335.420  159  507 111765.762 110335.420  1.28%  8638 178978s
  2954  1439 110335.420   20  509 111765.762 110335.420  1.28%  8635 178986s
  2955  1440 110335.420  129  511 111765.762 110335.420  1.28%  8632 178994s
  2956  1441 110335.420   82  511 111765.762 110335.420  1.28%  8629 179003s
  2957  1441 110335.420   15  511 111765.762 110335.420  1.28%  8627 179010s
  2959  1443 110335.420   77  511 111765.762 110335.420  1.28%  8621 179017s
  2960  1443 110335.420   21  510 111765.762 110335.420  1.28%  8618 179032s
  2961  1444 110335.420  140  502 111765.762 110335.420  1.28%  8615 179080s
  2962  1445 110335.420  127  506 111765.762 110335.420  1.28%  8612 179124s
  2963  1445 110335.420   27  509 111765.762 110335.420  1.28%  8609 179142s
  2964  1446 110335.420   91  507 111765.762 110335.420  1.28%  8606 179155s
  2965  1447 111765.762   35  509 111765.762 110335.420  1.28%  8603 179172s
  2966  1447 110335.420   86  508 111765.762 110335.420  1.28%  8600 179185s
  2967  1448 110335.420  142  509 111765.762 110335.420  1.28%  8598 179193s
  2968  1449 110335.420    7  507 111765.762 110335.420  1.28%  8595 179198s
  2969  1449 110335.420  117  508 111765.762 110335.420  1.28%  8592 179202s
  2970  1450 111765.762   59  510 111765.762 110335.420  1.28%  8589 179206s
  2972  1451 110335.420    7  509 111765.762 110335.420  1.28%  8583 179213s
  2973  1452 110335.420   52  509 111765.762 110335.420  1.28%  8580 179228s
  2974  1453 110335.420   47  508 111765.762 110335.420  1.28%  8577 179266s
  2975  1453 110335.420   63  505 111765.762 110335.420  1.28%  8574 179295s
  2976  1454 110390.428  128  507 111765.762 110390.428  1.23%  8572 179309s
  2977  1455 111765.762   18  511 111765.762 110390.428  1.23%  8569 179320s
  2978  1455 111765.762   13  512 111765.762 110390.428  1.23%  8566 179328s
  2979  1456 111765.762   31  513 111765.762 110390.428  1.23%  8563 179333s
  2980  1457 110390.428    7  512 111765.762 110390.428  1.23%  8560 179340s
  2981  1457 111765.762  140  512 111765.762 110390.428  1.23%  8557 179345s
  2983  1459 111765.762   31  509 111765.762 110390.428  1.23%  8551 179364s
  2984  1459 110390.428   76  508 111765.762 110390.428  1.23%  8549 179387s
  2985  1460 110390.428   65  509 111765.762 110390.428  1.23%  8546 179394s
  2986  1461 110390.428  136  511 111765.762 110390.428  1.23%  8543 179401s
  2987  1461 110390.428  129  514 111765.762 110390.428  1.23%  8540 179405s
  2988  1462 110390.428  125  513 111765.762 110390.428  1.23%  8537 179411s
  2989  1463 111765.762   81  513 111765.762 110390.428  1.23%  8534 179416s
  2990  1463 110390.428  182  514 111765.762 110390.428  1.23%  8531 179420s
  2992  1465 110390.428  139  511 111765.762 110390.428  1.23%  8526 179427s
  2993  1465 110390.428   37  511 111765.762 110390.428  1.23%  8523 179443s
  2994  1466 110390.428   15  512 111765.762 110390.428  1.23%  8520 179468s
  2996  1469 110390.428  118  720 111765.762 110390.428  1.23%  8819 179471s
  2998  1470 111765.762  188  331 111765.762 110390.428  1.23%  8813 180921s
  2999  1471 110390.428   49  660 111765.762 110390.428  1.23%  8810 181531s
  3000  1472 110390.428   88  471 111765.762 110390.428  1.23%  8807 182151s
  3001  1472 110390.428   90  504 111765.762 110390.428  1.23%  8804 182292s
  3002  1473 110390.428  146  513 111765.762 110390.428  1.23%  8801 182358s
  3003  1474 111765.762   22  523 111765.762 110390.428  1.23%  8798 182407s
  3004  1474 110390.428  171  521 111765.762 110390.428  1.23%  8795 182436s
  3005  1475 111765.762  144  519 111765.762 110390.428  1.23%  8792 182462s
  3006  1476 111765.762   24  522 111765.762 110390.428  1.23%  8789 182474s
  3007  1476 111765.762   12  520 111765.762 110390.428  1.23%  8786 182488s
  3008  1477 110390.428  176  524 111765.762 110390.428  1.23%  8784 182498s
  3009  1478 111765.762   17  524 111765.762 110390.428  1.23%  8781 182506s
  3010  1478 110390.428  107  524 111765.762 110390.428  1.23%  8778 182521s
  3011  1479 110390.428   62  524 111765.762 110390.428  1.23%  8775 182530s
  3012  1480 111765.762   87  524 111765.762 110390.428  1.23%  8772 182538s
  3013  1480 111765.762   14  522 111765.762 110390.428  1.23%  8769 182547s
  3014  1481 110390.428   15  523 111765.762 110390.428  1.23%  8766 182553s
  3015  1482 110390.428   84  524 111765.762 110390.428  1.23%  8763 182560s
  3016  1482 110390.428  113  525 111765.762 110390.428  1.23%  8760 182566s
  3017  1483 110390.428   40  526 111765.762 110390.428  1.23%  8757 182572s
  3018  1484 110390.428   90  526 111765.762 110390.428  1.23%  8754 182578s
  3019  1484 110390.428  112  526 111765.762 110390.428  1.23%  8752 182583s
  3020  1485 110390.428   40  526 111765.762 110390.428  1.23%  8749 182588s
  3021  1486 110390.428   92  525 111765.762 110390.428  1.23%  8746 182591s
  3022  1486 110390.428  135  525 111765.762 110390.428  1.23%  8743 182595s
  3024  1488 111765.762   29  526 111765.762 110390.428  1.23%  8737 182602s
  3025  1488 110390.428  103  526 111765.762 110390.428  1.23%  8734 182622s
  3026  1489 111765.762   73  493 111765.762 110390.428  1.23%  8731 182715s
  3027  1490 110390.428  145  493 111765.762 110390.428  1.23%  8728 182755s
  3028  1490 110390.428   28  492 111765.762 110390.428  1.23%  8726 182777s
  3029  1491 110390.428   59  491 111765.762 110390.428  1.23%  8723 182790s
  3030  1492 110390.428  172  493 111765.762 110390.428  1.23%  8720 182800s
  3031  1492 110390.428   11  502 111765.762 110390.428  1.23%  8717 182823s
  3032  1493 111207.949    7  493 111765.762 110390.428  1.23%  8714 182897s
  3033  1494 111765.762   88  508 111765.762 110390.428  1.23%  8711 182920s
  3034  1494 110390.428   15  506 111765.762 110390.428  1.23%  8708 182934s
  3035  1495 110390.428   23  509 111765.762 110390.428  1.23%  8705 182958s
  3036  1496 110390.428  179  517 111765.762 110390.428  1.23%  8703 183011s
  3037  1496 110390.428   67  523 111765.762 110390.428  1.23%  8700 183035s
  3038  1497 111765.762   93  526 111765.762 110390.428  1.23%  8697 183051s
  3039  1498 110390.428   14  527 111765.762 110390.428  1.23%  8694 183074s
  3040  1498 111765.762   43  522 111765.762 110390.428  1.23%  8691 183104s
  3041  1499 110390.428  104  519 111765.762 110390.428  1.23%  8688 183116s
  3042  1500 110390.428   94  516 111765.762 110390.428  1.23%  8685 183128s
  3043  1500 110390.428  125  518 111765.762 110390.428  1.23%  8683 183151s
  3044  1501 110390.428   42  518 111765.762 110390.428  1.23%  8680 183176s
  3045  1502 110390.428  147  518 111765.762 110390.428  1.23%  8677 184120s
  3046  1502 111765.762   10  518 111765.762 110390.428  1.23%  8674 185240s
  3047  1505 110390.428   22  306 111765.762 110390.428  1.23%  8819 185950s
  3049  1503 infeasible   23      111765.762 110390.428  1.23%  8836 187729s
  3052  1503 110390.428   24  235 111765.762 110390.428  1.23%  8912 187852s
  3054  1505 110872.401   25  225 111765.762 110390.428  1.23%  8912 188008s
  3057  1505     cutoff   26      111765.762 110390.428  1.23%  8910 188243s
  3062  1505 110390.428   27  100 111765.762 110390.428  1.23%  8909 188336s
  3068  1505 110543.877   28   80 111765.762 110390.428  1.23%  8897 188666s
  3076  1502 110805.098   29   56 111765.762 110390.428  1.23%  8881 193407s
  3084  1504 111032.281   30   52 111765.762 110456.247  1.17%  9030 193510s
  3092  1498 111057.554   31   52 111765.762 110625.117  1.02%  9019 194676s

Cutting planes:
  Gomory: 11
  Cover: 235
  Implied bound: 2260
  Clique: 2
  MIR: 322
  StrongCG: 17
  Flow cover: 2208
  RLT: 745
  Relax-and-lift: 1338

Explored 3105 nodes (28473619 simplex iterations) in 194721.08 seconds (128219.16 work units)
Thread count was 8 (of 8 available processors)

Solution count 6: 111766 111793 112002 ... 123627

Optimal solution found (tolerance 1.00e-02)
Warning: max constraint violation (1.6553e-04) exceeds tolerance
Best objective 1.117657619583e+05, best bound 1.106719294250e+05, gap 0.9787%
