Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-08 06:00:00;86.4;2000.0;0.0;76.44652777;0.0;0.000419801;0.0;0.0
2022-01-08 07:00:00;86.4;2000.0;0.0;85.09807031;0.0;0.000436794;0.0;0.0
2022-01-08 08:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.003178227;0.0;0.0
2022-01-08 09:00:00;86.4;2000.0;0.0;106.024078;0.0;0.000535694;0.0;0.0
2022-01-08 10:00:00;86.4;2000.0;0.0;100.309696;0.0;0.000525079;0.0;0.0
2022-01-08 11:00:00;86.4;2000.0;0.0;100.309696;0.0;0.000496782;0.0;0.0
2022-01-08 12:00:00;86.4;2000.0;0.0;100.309696;0.0;0.000504019;0.0;0.0
2022-01-08 13:00:00;86.4;2000.0;0.0;100.309696;0.0;0.000486884;0.0;0.0
2022-01-08 14:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.002747993;0.0;0.0
2022-01-08 15:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.004727173;0.0;0.0
2022-01-08 16:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.007717797;0.0;0.0
2022-01-08 17:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.011329806;0.0;0.0
2022-01-08 18:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.049622257;0.0;0.0
2022-01-08 19:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.128397024;0.0;0.0
2022-01-08 20:00:00;86.4;2000.0;0.0;109.8069397;0.0;0.18028662;0.0;0.0
2022-01-08 21:00:00;86.4;2000.0;0.0;109.1024723;0.0;0.169412873;0.0;0.0
2022-01-08 22:00:00;86.4;2000.0;0.0;109.1024723;0.0;0.16107996;0.0;0.0
2022-01-08 23:00:00;86.4;2000.0;0.0;108.2090015;0.0;0.158793941;0.0;0.0
2022-01-09 00:00:00;86.4;2000.0;0.0;94.00145432;0.0;0.043170889;0.0;0.0
2022-01-09 01:00:00;86.4;2000.0;0.0;71.54846016;0.0;0.018645837;0.0;0.0
2022-01-09 02:00:00;86.4;2000.0;0.0;54.82935522;0.0;0.009605275;0.0;0.0
2022-01-09 03:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 04:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 05:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 06:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 07:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 08:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 09:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 10:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 11:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 12:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 13:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 14:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 15:00:00;86.4;2000.0;0.0;43.81390537;0.0;0.0;0.0;0.0
2022-01-09 16:00:00;86.4;2000.0;0.0;63.18890769;0.0;0.005433741;0.0;0.0
